110,Huyện Than Uyên,huyện,huyen_than_uyen,than_uyen,12
111,Huyện Tân Uyên,huyện,huyen_tan_uyen,tan_uyen,12
112,Huyện Nậm Nhùn,huyện,huyen_nam_nhun,nam_nhun,12
116,Thành phố Sơn La,thành phố,thanh_pho_son_la,son_la,14
118,Huyện Quỳnh Nhai,huyện,huyen_quynh_nhai,quynh_nhai,14
119,Huyện Thuận Châu,huyện,huyen_thuan_chau,thuan_chau,14
120,Huyện Mường La,huyện,huyen_muong_la,muong_la,14
121,Huyện Bắc Yên,huyện,huyen_bac_yen,bac_yen,14
122,Huyện Phù Yên,huyện,huyen_phu_yen,phu_yen,14
123,Huyện Mộc Châu,huyện,huyen_moc_chau,moc_chau,14
124,Huyện Yên Châu,huyện,huyen_yen_chau,yen_chau,14
125,Huyện Mai Sơn,huyện,huyen_mai_son,mai_son,14
126,Huyện Sông Mã,huyện,huyen_song_ma,song_ma,14
127,Huyện Sốp Cộp,huyện,huyen_sop_cop,sop_cop,14
128,Huyện Vân Hồ,huyện,huyen_van_ho,van_ho,14
132,Thành phố Yên Bái,thành phố,thanh_pho_yen_bai,yen_bai,15
133,Thị xã Nghĩa Lộ,thị xã,thi_xa_nghia_lo,nghia_lo,15
135,Huyện Lục Yên,huyện,huyen_luc_yen,luc_yen,15
136,Huyện Văn Yên,huyện,huyen_van_yen,van_yen,15
137,Huyện Mù Căng Chải,huyện,huyen_mu_cang_chai,mu_cang_chai,15
138,Huyện Trấn Yên,huyện,huyen_tran_yen,tran_yen,15
139,Huyện Trạm Tấu,huyện,huyen_tram_tau,tram_tau,15
140,Huyện Văn Chấn,huyện,huyen_van_chan,van_chan,15
141,Huyện Yên Bình,huyện,huyen_yen_binh,yen_binh,15
148,Thành phố Hòa Bình,thành phố,thanh_pho_hoa_binh,hoa_binh,17
150,Huyện Đà Bắc,huyện,huyen_da_bac,da_bac,17
152,Huyện Lương Sơn,huyện,huyen_luong_son,luong_son,17
153,Huyện Kim Bôi,huyện,huyen_kim_boi,kim_boi,17
154,Huyện Cao Phong,huyện,huyen_cao_phong,cao_phong,17
155,Huyện Tân Lạc,huyện,huyen_tan_lac,tan_lac,17
156,Huyện Mai Châu,huyện,huyen_mai_chau,mai_chau,17
157,Huyện Lạc Sơn,huyện,huyen_lac_son,lac_son,17
158,Huyện Yên Thủy,huyện,huyen_yen_thuy,yen_thuy,17
159,Huyện Lạc Thủy,huyện,huyen_lac_thuy,lac_thuy,17
164,Thành phố Thái Nguyên,thành phố,thanh_pho_thai_nguyen,thai_nguyen,19
165,Thành phố Sông Công,thành phố,thanh_pho_song_cong,song_cong,19
167,Huyện Định Hóa,huyện,huyen_dinh_hoa,dinh_hoa,19
168,Huyện Phú Lương,huyện,huyen_phu_luong,phu_luong,19
169,Huyện Đồng Hỷ,huyện,huyen_dong_hy,dong_hy,19
170,Huyện Võ Nhai,huyện,huyen_vo_nhai,vo_nhai,19
171,Huyện Đại Từ,huyện,huyen_dai_tu,dai_tu,19
172,Thành phố Phổ Yên,thành phố,thanh_pho_pho_yen,pho_yen,19
173,Huyện Phú Bình,huyện,huyen_phu_binh,phu_binh,19
178,Thành phố Lạng Sơn,thành phố,thanh_pho_lang_son,lang_son,20
180,Huyện Tràng Định,huyện,huyen_trang_dinh,trang_dinh,20
181,Huyện Bình Gia,huyện,huyen_binh_gia,binh_gia,20
182,Huyện Văn Lãng,huyện,huyen_van_lang,van_lang,20
183,Huyện Cao Lộc,huyện,huyen_cao_loc,cao_loc,20
184,Huyện Văn Quan,huyện,huyen_van_quan,van_quan,20
185,Huyện Bắc Sơn,huyện,huyen_bac_son,bac_son,20
186,Huyện Hữu Lũng,huyện,huyen_huu_lung,huu_lung,20
187,Huyện Chi Lăng,huyện,huyen_chi_lang,chi_lang,20
188,Huyện Lộc Bình,huyện,huyen_loc_binh,loc_binh,20
189,Huyện Đình Lập,huyện,huyen_dinh_lap,dinh_lap,20
193,Thành phố Hạ Long,thành phố,thanh_pho_ha_long,ha_long,22
194,Thành phố Móng Cái,thành phố,thanh_pho_mong_cai,mong_cai,22
195,Thành phố Cẩm Phả,thành phố,thanh_pho_cam_pha,cam_pha,22
196,Thành phố Uông Bí,thành phố,thanh_pho_uong_bi,uong_bi,22
198,Huyện Bình Liêu,huyện,huyen_binh_lieu,binh_lieu,22
199,Huyện Tiên Yên,huyện,huyen_tien_yen,tien_yen,22
200,Huyện Đầm Hà,huyện,huyen_dam_ha,dam_ha,22
201,Huyện Hải Hà,huyện,huyen_hai_ha,hai_ha,22
202,Huyện Ba Chẽ,huyện,huyen_ba_che,ba_che,22
203,Huyện Vân Đồn,huyện,huyen_van_don,van_don,22
205,Thị xã Đông Triều,thị xã,thi_xa_dong_trieu,dong_trieu,22
206,Thị xã Quảng Yên,thị xã,thi_xa_quang_yen,quang_yen,22
207,Huyện Cô Tô,huyện,huyen_co_to,co_to,22
213,Thành phố Bắc Giang,thành phố,thanh_pho_bac_giang,bac_giang,24
215,Huyện Yên Thế,huyện,huyen_yen_the,yen_the,24
216,Huyện Tân Yên,huyện,huyen_tan_yen,tan_yen,24
217,Huyện Lạng Giang,huyện,huyen_lang_giang,lang_giang,24
218,Huyện Lục Nam,huyện,huyen_luc_nam,luc_nam,24
219,Huyện Lục Ngạn,huyện,huyen_luc_ngan,luc_ngan,24
220,Huyện Sơn Động,huyện,huyen_son_dong,son_dong,24
221,Huyện Yên Dũng,huyện,huyen_yen_dung,yen_dung,24
222,Huyện Việt Yên,huyện,huyen_viet_yen,viet_yen,24
223,Huyện Hiệp Hòa,huyện,huyen_hiep_hoa,hiep_hoa,24
227,Thành phố Việt Trì,thành phố,thanh_pho_viet_tri,viet_tri,25
228,Thị xã Phú Thọ,thị xã,thi_xa_phu_tho,phu_tho,25
230,Huyện Đoan Hùng,huyện,huyen_doan_hung,doan_hung,25
231,Huyện Hạ Hoà,huyện,huyen_ha_hoa,ha_hoa,25
232,Huyện Thanh Ba,huyện,huyen_thanh_ba,thanh_ba,25
233,Huyện Phù Ninh,huyện,huyen_phu_ninh,phu_ninh,25
234,Huyện Yên Lập,huyện,huyen_yen_lap,yen_lap,25
235,Huyện Cẩm Khê,huyện,huyen_cam_khe,cam_khe,25
236,Huyện Tam Nông,huyện,huyen_tam_nong,tam_nong,25
237,Huyện Lâm Thao,huyện,huyen_lam_thao,lam_thao,25
238,Huyện Thanh Sơn,huyện,huyen_thanh_son,thanh_son,25
239,Huyện Thanh Thuỷ,huyện,huyen_thanh_thuy,thanh_thuy,25
240,Huyện Tân Sơn,huyện,huyen_tan_son,tan_son,25
243,Thành phố Vĩnh Yên,thành phố,thanh_pho_vinh_yen,vinh_yen,26
244,Thành phố Phúc Yên,thành phố,thanh_pho_phuc_yen,phuc_yen,26
